run,tag,step,value
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,341,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,342,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,343,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,344,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,345,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,346,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,347,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,348,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,349,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,350,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,351,61.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,352,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,353,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,354,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,355,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,356,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,357,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,358,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,359,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,360,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,361,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,362,68.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,363,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,364,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,365,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,366,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,367,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,368,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,369,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,370,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,371,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,372,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,373,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,374,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,375,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,376,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,377,65.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,378,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,379,63.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,380,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,381,72.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,382,61.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,383,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,384,77.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,385,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,386,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,387,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,388,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,389,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,390,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,391,63.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,392,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,393,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,394,80.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,395,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,396,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,397,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,398,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,399,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,400,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,401,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,402,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,403,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,404,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,405,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,406,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,407,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,408,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,409,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,410,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,411,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,412,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,413,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,414,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,415,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,416,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,417,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,418,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,419,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,420,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,421,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,422,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,423,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,424,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,425,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,426,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,427,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,428,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,429,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,430,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,431,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,432,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,433,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,434,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,435,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,436,63.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,437,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,438,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,439,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,440,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,441,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,442,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,443,78.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,444,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,445,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,446,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,447,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,448,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,449,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,450,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,451,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,452,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,453,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,454,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,455,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,456,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,457,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,458,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,459,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,460,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,461,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,462,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,463,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,464,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,465,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,466,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,467,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,468,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,469,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,470,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,471,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,472,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,473,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,474,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,475,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,476,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,477,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,478,61.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,479,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,480,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,481,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,482,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,483,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,484,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,485,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,486,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,487,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,488,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,489,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,490,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,491,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,492,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,493,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,494,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,495,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,496,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,497,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,498,80.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,499,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,500,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,501,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,502,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,503,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,504,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,505,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,506,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,507,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,508,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,509,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,510,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,511,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,512,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,513,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,514,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,515,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,516,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,517,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,518,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,519,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,520,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,521,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,522,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,523,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,524,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,525,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,526,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,527,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,528,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,529,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,530,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,531,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,532,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,533,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,534,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,535,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,536,75.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,537,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,538,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,539,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,540,66.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,541,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,542,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,543,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,544,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,545,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,546,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,547,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,548,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,549,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,550,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,551,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,552,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,553,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,554,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,555,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,556,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,557,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,558,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,559,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,560,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,561,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,562,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,563,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,564,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,565,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,566,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,567,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,568,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,569,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,570,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,571,42.0
